queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
budget_dual_010_010_seed18,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,18,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed19,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,19,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed20,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,20,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed21,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,21,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed22,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,22,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed23,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,23,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed24,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,24,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed25,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,25,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed26,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,26,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed27,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,27,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed28,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,28,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed29,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,29,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed30,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,30,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed01,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,1,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed02,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,2,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed03,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,3,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed04,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,4,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed05,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,5,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed06,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,6,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed07,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,7,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
