runId,enableOfflineIntervention,enableOnlineIntervention,forgetTime,govForgetTime,initialOfflineSeeds,initialOnlineSeeds,interventionStartTime,kOffline,kOnline,latentTime,modelMode,offlineGovEffect,offlineRate,onlineGovEffect,onlineRate,pRewire,parameterFile,seedId
M3_T30_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360686099,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360686099.csv,23
M3_T30_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360698264,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360698264.csv,24
M3_T30_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360708475,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360708475.csv,24
M3_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360720795,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360720795.csv,25
M3_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360730958,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360730958.csv,25
M3_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360743095,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360743095.csv,26
M3_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360753200,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360753200.csv,26
M3_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360765740,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360765740.csv,27
M3_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360775445,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360775445.csv,27
M3_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360787730,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360787730.csv,28
M3_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360796803,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360796803.csv,28
M3_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360808777,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360808777.csv,29
M3_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360819223,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360819223.csv,29
M3_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360256308,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360256308.csv,2
M3_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360831048,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360831048.csv,30
M3_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360841493,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360841493.csv,30
M3_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360275123,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360275123.csv,3
M3_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360284387,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360284387.csv,3
M3_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360294949,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360294949.csv,4
M3_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360313238,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360313238.csv,5
M3_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360323652,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360323652.csv,5
M3_T30_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360333834,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360333834.csv,6
M3_T30_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360352255,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360352255.csv,7
M3_T30_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360361650,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360361650.csv,7
M3_T30_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360372507,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360372507.csv,8
M3_T30_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360391413,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360391413.csv,9
M3_T30_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360400981,true,true,5.0,3.0,10,10,30.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T30_ontrue_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360400981.csv,9
M3_T60_ontrue_offtrue_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361057659,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361057659.csv,10
M3_T60_ontrue_offtrue_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361067440,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361067440.csv,10
M3_T60_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361081554,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361081554.csv,11
M3_T60_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361092130,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361092130.csv,11
M3_T60_ontrue_offtrue_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361105688,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361105688.csv,12
M3_T60_ontrue_offtrue_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361115654,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361115654.csv,12
M3_T60_ontrue_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361130050,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361130050.csv,13
M3_T60_ontrue_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361140207,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361140207.csv,13
M3_T60_ontrue_offtrue_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361154981,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361154981.csv,14
M3_T60_ontrue_offtrue_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361165275,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361165275.csv,14
M3_T60_ontrue_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361180459,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361180459.csv,15
M3_T60_ontrue_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361190468,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361190468.csv,15
M3_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361205424,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361205424.csv,16
M3_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361216293,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361216293.csv,16
M3_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361230968,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361230968.csv,17
M3_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361241559,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361241559.csv,17
M3_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361257274,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361257274.csv,18
M3_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361267968,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361267968.csv,18
M3_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361283974,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361283974.csv,19
M3_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361294476,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361294476.csv,19
M3_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360853303,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360853303.csv,1
M3_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360863893,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360863893.csv,1
M3_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361313514,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361313514.csv,20
M3_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361324156,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361324156.csv,20
M3_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361339839,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361339839.csv,21
M3_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361349944,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361349944.csv,21
M3_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361365024,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361365024.csv,22
M3_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361375567,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361375567.csv,22
M3_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361390891,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361390891.csv,23
M3_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361401291,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361401291.csv,23
M3_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361417395,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361417395.csv,24
M3_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361427953,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361427953.csv,24
M3_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361444458,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361444458.csv,25
M3_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361454445,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361454445.csv,25
M3_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361470748,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361470748.csv,26
M3_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361481199,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361481199.csv,26
M3_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361497903,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361497903.csv,27
M3_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361508353,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361508353.csv,27
M3_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361524971,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361524971.csv,28
M3_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361534920,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361534920.csv,28
M3_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361550962,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361550962.csv,29
M3_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361561425,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781361561425.csv,29
M3_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360875711,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360875711.csv,2
M3_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360886977,true,true,5.0,3.0,10,10,60.0,4,6,2.0,3,0.15,5.0,0.05,35.0,0.1,parameter_master_M3_T60_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781360886977.csv,2
