runId,rawFile,rowCount,maxTime,runCompleted,expectedFinalTime,medianDt,minDt,maxDt,hasDuplicateTimes,hasNegativeTimeStep,populationConstant,populationInitial,populationMin,populationMax,qualityNote
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247889455,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247889455.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247905442,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247905442.csv,140,139,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244089588,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244089588.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244101819,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244101819.csv,133,132,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240688576,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240688576.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240699712,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240699712.csv,111,110,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259957862,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259957862.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260529224,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260529224.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260540593,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260540593.csv,39,38,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781244999385,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781244999385.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245012426,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245012426.csv,122,121,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249694839,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249694839.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249709802,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249709802.csv,159,158,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262741567,raw_timeseries_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262741567.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262187429,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262187429.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247946103,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247946103.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247960866,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781247960866.csv,139,138,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244133545,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244133545.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244146590,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244146590.csv,121,120,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240725695,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240725695.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240737406,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240737406.csv,78,77,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259974450,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259974450.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260550249,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260550249.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260561450,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260561450.csv,34,33,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245046459,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245046459.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245059137,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245059137.csv,139,138,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249755525,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249755525.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249769868,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249769868.csv,149,148,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262759871,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262759871.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262770558,raw_timeseries_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262770558.csv,38,37,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262204026,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262204026.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248003850,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248003850.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248018951,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248018951.csv,130,129,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244180497,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244180497.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244192799,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244192799.csv,132,131,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240768351,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240768351.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240779979,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240779979.csv,115,114,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259990318,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781259990318.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260570162,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260570162.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245094080,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245094080.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245106759,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245106759.csv,135,134,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249815091,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249815091.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249829475,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249829475.csv,141,140,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262779891,raw_timeseries_T30_ontrue_offtrue_seed27_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262779891.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262220397,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262220397.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248061691,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248061691.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248076372,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248076372.csv,144,143,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244223896,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244223896.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244236205,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244236205.csv,128,127,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240807305,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240807305.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240819216,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240819216.csv,125,124,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260006435,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260006435.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260586909,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260586909.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245140965,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245140965.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245153633,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245153633.csv,138,137,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249875705,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249875705.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249890827,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249890827.csv,141,140,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262797958,raw_timeseries_T30_ontrue_offtrue_seed28_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262797958.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262236267,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781262236267.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248118992,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248118992.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248133489,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781248133489.csv,143,142,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244268561,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244268561.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244280719,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781244280719.csv,130,129,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240847507,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240847507.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240859579,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240859579.csv,119,118,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260022474,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260022474.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260605141,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260605141.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260617136,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781260617136.csv,47,46,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245187933,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245187933.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245200673,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p3_1781245200673.csv,143,142,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249937483,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249937483.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249950770,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249950770.csv,165,164,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262816495,raw_timeseries_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262816495.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260699640,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260699640.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260711420,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781260711420.csv,45,44,false,180,1,1,1,false,false,true,1000,1000,1000,simulation did not reach 180h
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246513296,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246513296.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246528046,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or20p0_fr2p0_gOn0p05_gOff0p15_1781246528046.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235544121,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p02_gOff0p05_1781235544121.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233793752,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781233793752.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250098386,raw_timeseries_T30_ontrue_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781250098386.csv,181,180,true,180,1,1,1,false,false,true,1000,1000,1000,ok
