runId,rawFile,seedId,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,rowCount,durationHours,runCompleted,usedForScenarioStats,duplicateSeedPolicy,metricScope,populationInitial,populationFinal,populationMin,populationMax,populationConstant,I1Peak,I1PeakTime,I2Peak,I2PeakTime,totalInfectedPeak,totalInfectedPeakTime,EPeak,EPeakTime,G1Peak,G1PeakTime,G2Peak,G2PeakTime,cumulativeInfectedPersonHours_right,cumulativeInfectedPersonHours_trapezoid,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR,anylogicSummaryAvailable
M0_T30_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312638005,raw_timeseries_M0_T30_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312638005.csv,16,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,99,98,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,628,29,246,28,871,28,106,13,69,91,0,0,37165,37136.5,0,0,28,29,69,0,874,false
M0_T30_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497751247,raw_timeseries_M0_T30_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497751247.csv,16,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,628,29,246,28,871,28,106,13,406,108,0,0,30035,30035,7,0,0,0,8,0,985,true
M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312651470,raw_timeseries_M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312651470.csv,17,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,609,30,239,29,847,30,86,13,96,120,0,0,37307,37307,11,0,0,0,20,0,969,true
M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312660879,raw_timeseries_M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312660879.csv,17,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,73,72,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,609,30,239,29,847,30,86,13,73,72,0,0,34182,34103.5,0,0,74,83,73,0,770,false
M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497781314,raw_timeseries_M0_T30_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497781314.csv,17,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,609,30,239,29,847,30,86,13,430,92,0,0,28925,28925,13,0,0,0,2,0,985,true
M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312672827,raw_timeseries_M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312672827.csv,18,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,649,27,234,29,882,27,92,11,90,124,0,0,37155,37155,5,0,0,0,10,0,985,true
M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312683683,raw_timeseries_M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312683683.csv,18,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,77,76,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,649,27,234,29,882,27,92,11,73,76,0,0,34292,34224.5,0,0,71,64,73,0,792,false
M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497810815,raw_timeseries_M0_T30_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497810815.csv,18,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,649,27,234,29,882,27,92,11,395,125,0,0,29407,29407,6,0,0,0,5,0,989,true
M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312696221,raw_timeseries_M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312696221.csv,19,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,651,27,227,26,878,27,99,15,94,111,0,0,36645,36645,10,0,0,0,13,0,977,true
M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312706482,raw_timeseries_M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312706482.csv,19,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,99,98,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,651,27,227,26,878,27,99,15,90,97,0,0,36045,36023.5,0,0,17,26,90,0,867,false
M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497841137,raw_timeseries_M0_T30_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497841137.csv,19,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,651,27,227,26,878,27,99,15,416,89,0,0,29104,29104,14,0,0,0,1,0,985,true
M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287213642,raw_timeseries_M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287213642.csv,1,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,629,30,245,30,874,30,96,14,107,110,0,0,37822,37822,3,0,0,0,10,0,987,true
M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287224575,raw_timeseries_M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287224575.csv,1,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,74,73,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,629,30,245,30,874,30,96,14,90,73,0,0,34821,34739,0,0,79,85,90,0,746,false
M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497129382,raw_timeseries_M0_T30_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497129382.csv,1,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,629,30,245,30,874,30,96,14,471,84,0,0,28466,28466,4,0,0,0,0,0,996,true
M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312719799,raw_timeseries_M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312719799.csv,20,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,613,30,239,30,852,30,96,18,108,101,0,0,36432,36431,9,0,2,0,10,0,979,true
M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312729579,raw_timeseries_M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312729579.csv,20,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,88,87,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,613,30,239,30,852,30,96,18,103,86,0,0,35207,35169.5,0,0,27,48,103,0,822,false
M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497872358,raw_timeseries_M0_T30_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497872358.csv,20,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,613,30,239,30,852,30,96,18,470,116,0,0,27939,27939,11,0,0,0,9,0,980,true
M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312744249,raw_timeseries_M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312744249.csv,21,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,603,31,244,33,846,31,88,16,92,116,0,0,37353,37353,7,0,0,0,15,0,978,true
M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312753694,raw_timeseries_M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312753694.csv,21,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,87,86,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,603,31,244,33,846,31,88,16,79,85,0,0,35673,35625.5,1,0,42,53,79,0,825,false
M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497903996,raw_timeseries_M0_T30_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497903996.csv,21,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,598,31,242,33,839,31,88,16,444,116,0,0,29309,29309,7,0,0,0,8,0,985,true
M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312768406,raw_timeseries_M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312768406.csv,22,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,652,25,238,27,889,25,106,15,105,120,0,0,38940,38940,10,0,0,0,20,0,970,true
M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312778916,raw_timeseries_M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312778916.csv,22,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,81,80,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,652,25,238,27,889,25,106,15,85,79,0,0,35981,35919.5,0,0,74,49,85,0,792,false
M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497933605,raw_timeseries_M0_T30_ontrue_offfalse_seed22_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497933605.csv,22,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,652,25,238,27,889,25,106,15,417,112,0,0,29509,29509,10,0,0,0,6,0,984,true
M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312793809,raw_timeseries_M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312793809.csv,23,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,603,31,221,32,822,31,84,17,105,109,0,0,37799,37799,6,0,0,0,8,0,986,true
M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312803138,raw_timeseries_M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312803138.csv,23,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,95,94,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,603,31,221,32,822,31,84,17,103,94,0,0,36577,36540.5,0,0,39,34,103,0,824,false
M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781500915046,raw_timeseries_M0_T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781500915046.csv,23,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,601,30,221,31,819,31,84,17,471,100,0,0,27460,27460,9,0,0,0,4,0,987,true
M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312817186,raw_timeseries_M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312817186.csv,24,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,621,28,249,30,864,28,80,17,89,112,0,0,37772,37769.5,4,0,3,2,6,0,985,true
M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312827093,raw_timeseries_M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312827093.csv,24,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,83,82,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,621,28,249,30,864,28,80,17,82,78,0,0,35301,35246,2,0,47,63,82,0,806,false
M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498167284,raw_timeseries_M0_T30_ontrue_offfalse_seed24_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498167284.csv,24,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,621,28,249,30,864,28,80,17,403,110,0,0,29118,29118,6,0,0,0,5,0,989,true
M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312842085,raw_timeseries_M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312842085.csv,25,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,592,30,243,30,835,30,87,16,85,122,0,0,38311,38311,8,0,0,0,4,0,988,true
M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312851684,raw_timeseries_M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312851684.csv,25,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,103,102,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,592,30,243,30,835,30,87,16,84,85,0,0,37392,37365,0,0,27,27,84,0,862,false
M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498194268,raw_timeseries_M0_T30_ontrue_offfalse_seed25_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498194268.csv,25,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,592,30,243,30,835,30,87,16,431,106,0,0,28709,28709,10,0,0,0,7,0,983,true
M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312866177,raw_timeseries_M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312866177.csv,26,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,592,30,255,29,844,29,76,16,89,123,0,0,36424,36424,6,0,0,0,9,0,985,true
M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312876345,raw_timeseries_M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312876345.csv,26,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,102,101,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,592,30,255,29,844,29,76,16,88,101,0,0,35927,35913,0,0,13,15,88,0,884,false
M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498223777,raw_timeseries_M0_T30_ontrue_offfalse_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498223777.csv,26,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,592,30,255,29,844,29,76,16,431,96,0,0,28807,28807,9,0,0,0,1,0,990,true
M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312890830,raw_timeseries_M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312890830.csv,27,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,104,121,0,0,37588,37588,8,0,0,0,10,0,982,true
M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312901244,raw_timeseries_M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312901244.csv,27,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,74,73,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,87,72,0,0,34706,34628.5,0,0,72,83,87,0,758,false
M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781500968680,raw_timeseries_M0_T30_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781500968680.csv,27,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,622,27,256,28,876,27,103,14,379,123,0,0,29452,29452,9,0,0,0,7,0,984,true
M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312914196,raw_timeseries_M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312914196.csv,28,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,68,124,0,0,37457,37455,15,0,3,1,6,0,975,true
M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312923525,raw_timeseries_M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312923525.csv,28,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,72,71,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,57,70,0,0,33831,33746,0,0,87,83,57,0,773,false
M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498454712,raw_timeseries_M0_T30_ontrue_offfalse_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498454712.csv,28,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,656,26,235,29,882,27,98,16,368,117,0,0,29898,29898,13,0,0,0,3,0,984,true
M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312940778,raw_timeseries_M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312940778.csv,29,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,85,121,0,0,39474,39473,9,0,2,0,10,0,979,true
M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312951106,raw_timeseries_M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312951106.csv,29,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,90,89,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,78,87,0,0,37507,37460.5,0,0,41,52,78,0,829,false
M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498489528,raw_timeseries_M0_T30_ontrue_offfalse_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781498489528.csv,29,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,677,26,217,30,888,26,95,14,425,115,0,0,30250,30250,11,0,0,0,7,0,982,true
M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287237101,raw_timeseries_M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287237101.csv,2,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,98,123,0,0,38129,38128.5,6,0,0,1,9,0,984,true
M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287246799,raw_timeseries_M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781287246799.csv,2,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,67,66,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,73,66,0,0,33364,33258,0,0,106,106,73,0,715,false
M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497157687,raw_timeseries_M0_T30_ontrue_offfalse_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p2_gOff0p0_1781497157687.csv,2,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.2,0.0,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,688,27,209,29,895,27,105,15,379,115,0,0,29980,29980,8,0,0,0,7,0,985,true
M0_T30_ontrue_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312965179,raw_timeseries_M0_T30_ontrue_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781312965179.csv,30,0,30.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,used latest run for this seed,full_0_180h,1000,1000,1000,1000,true,610,29,245,32,850,29,92,19,86,111,0,0,38403,38403,11,0,0,0,6,0,983,true
